play_id,game_id,game_date,ep,wp,down,qtr,ydstogo,yardline_100,fourth_down_converted,fourth_down_failed,yards_gained,play_type,shotgun,no_huddle,qb_dropback,score_differential,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,goal_to_go,posteam_type,season_type,week,posteam_timeouts_remaining,defteam_timeouts_remaining,vegas_wp,vegas_home_wp,no_score_prob,fg_prob,td_prob,opp_fg_prob,opp_td_prob,season,success,shotgun_binary,no_huddle_binary,qb_dropback_binary,is_pass_play,is_rush_play,is_home,is_regular_season
917,2020_04_ATL_GB,2020-10-05,0.3616720200516283,0.226383164525032,4.0,2,3,38.0,1.0,0.0,19.0,pass,1,0,1.0,-7.0,750.0,750.0,2550.0,0,away,REG,4,3.0,3.0,0.1724296808242797,0.8275703191757202,0.0515074245631694,0.2231290340423584,0.2916212975978851,0.1530637592077255,0.2717167139053345,2020,1,1,0,1,1,0,0,1
1027,2020_04_ATL_GB,2020-10-05,3.047158919624053,0.2793350517749786,4.0,2,2,11.0,1.0,0.0,6.0,run,1,0,1.0,-7.0,587.0,587.0,2387.0,0,away,REG,4,3.0,2.0,0.1990600973367691,0.8009399026632309,0.0220834091305732,0.8045126795768738,0.1263294219970703,0.0180430728942155,0.0281275548040866,2020,1,1,0,1,0,1,0,1
1812,2020_04_ATL_GB,2020-10-05,1.9098557496326976,0.8886423707008362,4.0,2,2,28.0,1.0,0.0,20.0,pass,1,0,1.0,10.0,58.0,58.0,1858.0,0,home,REG,4,1.0,1.0,0.9330561757087708,0.9330561757087708,0.3727545142173767,0.4534163475036621,0.1121508479118347,0.0471880994737148,0.0135061433538794,2020,1,1,0,1,1,0,1,1
3516,2020_04_ATL_GB,2020-10-05,1.850767289812211,0.0237314645200967,4.0,4,10,26.0,0.0,1.0,0.0,pass,1,0,1.0,-14.0,224.0,224.0,224.0,0,away,REG,4,3.0,1.0,0.0160694029182195,0.9839305970817804,0.217759683728218,0.6041579246520996,0.0779718086123466,0.0458195842802524,0.0530326105654239,2020,0,1,0,1,1,0,0,1
3940,2020_04_ATL_GB,2020-10-05,0.9229204158182256,0.000717793358489871,4.0,4,15,36.0,0.0,1.0,0.0,pass,1,0,1.0,-14.0,10.0,10.0,10.0,0,away,REG,4,0.0,1.0,0.0002076439996017143,0.9997923560003984,0.7015909552574158,0.2581667900085449,0.029586648568511,0.0021837842650711,0.0074978731572628,2020,0,1,0,1,1,0,0,1
209,2020_04_BAL_WAS,2020-10-04,0.9765468419063836,0.5191948413848877,4.0,1,1,50.0,1.0,0.0,2.0,run,0,0,0.0,0.0,740.0,1640.0,3440.0,0,home,REG,4,3.0,3.0,0.1251357346773147,0.1251357346773147,0.006006131414324,0.184596762061119,0.3797543346881866,0.1731701046228408,0.2468332350254058,2020,1,0,0,0,0,1,1,1
1591,2020_04_BAL_WAS,2020-10-04,0.0161629229551181,0.7516993880271912,4.0,2,9,43.0,1.0,0.0,15.0,pass,0,0,1.0,7.0,189.0,189.0,1989.0,0,away,REG,4,3.0,3.0,0.940793752670288,0.0592062473297119,0.424651563167572,0.1397641599178314,0.1517424136400222,0.1119279786944389,0.1634839475154876,2020,1,0,0,1,1,0,0,1
2916,2020_04_BAL_WAS,2020-10-04,1.8050518452655524,0.0272484682500362,4.0,3,2,35.0,1.0,0.0,3.0,pass,1,0,1.0,-18.0,47.0,947.0,947.0,0,home,REG,4,3.0,3.0,0.0060206819325685,0.0060206819325685,0.0310849230736494,0.3648900985717773,0.3226158022880554,0.0987601280212402,0.1791170537471771,2020,1,1,0,1,1,0,1,1
3123,2020_04_BAL_WAS,2020-10-04,2.7546850258368067,0.0152174355462193,4.0,4,13,13.0,0.0,1.0,5.0,pass,1,0,1.0,-18.0,702.0,702.0,702.0,1,home,REG,4,3.0,3.0,0.0045260144397616,0.0045260144397616,0.0130880558863282,0.903528094291687,0.0402173437178134,0.0144071150571107,0.0277980770915746,2020,0,1,0,1,1,0,1,1
3942,2020_04_BAL_WAS,2020-10-04,1.0497207603184506,0.99940025806427,4.0,4,1,40.0,1.0,0.0,2.0,run,1,0,0.0,14.0,93.0,93.0,93.0,0,away,REG,4,1.0,1.0,0.9996200799942015,0.00037992000579833984,0.651473879814148,0.0981049537658691,0.1601060777902603,0.0608742274343967,0.0266615990549325,2020,1,1,0,0,0,1,0,1
2371,2020_04_BUF_LV,2020-10-04,0.3953069262206554,0.5460420846939087,4.0,3,1,50.0,1.0,0.0,14.0,run,0,0,0.0,1.0,376.0,1276.0,1276.0,0,away,REG,4,3.0,3.0,0.6663388609886169,0.333661139011383,0.0098664527758955,0.1783150881528854,0.3455502986907959,0.1580745875835418,0.2992170751094818,2020,1,0,0,0,0,1,0,1
3292,2020_04_BUF_LV,2020-10-04,0.1941182971931994,0.0382187142968177,4.0,4,1,66.0,0.0,1.0,0.0,run,1,0,0.0,-14.0,592.0,592.0,592.0,0,home,REG,4,3.0,2.0,0.0244822390377521,0.0244822390377521,0.1069486066699028,0.1506257653236389,0.2957834005355835,0.1891778856515884,0.251399427652359,2020,0,1,0,0,0,1,1,1
3983,2020_04_BUF_LV,2020-10-04,3.671480598277413,0.0065435753203928,4.0,4,1,7.0,1.0,0.0,7.0,pass,1,0,1.0,-14.0,96.0,96.0,96.0,0,home,REG,4,1.0,2.0,0.0041006226092576,0.0041006226092576,0.1894768327474594,0.3787386417388916,0.3914586901664734,0.0112725524231791,0.0252854041755199,2020,1,1,0,1,1,0,1,1
865,2020_04_CLE_DAL,2020-10-04,2.8147987574338913,0.5909423232078552,4.0,1,2,20.0,1.0,0.0,20.0,pass,1,0,1.0,0.0,133.0,1033.0,2833.0,0,home,REG,4,2.0,3.0,0.6451656818389893,0.6451656818389893,0.0062742824666202,0.7698086500167847,0.1368894428014755,0.0371610186994075,0.0488748960196971,2020,1,1,0,1,1,0,1,1
2962,2020_04_CLE_DAL,2020-10-04,1.7600169810466468,0.0054335799068212,4.0,3,3,33.0,0.0,1.0,0.0,pass,1,0,1.0,-24.0,330.0,1230.0,1230.0,0,home,REG,4,3.0,3.0,0.0121702272444963,0.0121702272444963,0.0066277985461056,0.5455678105354309,0.2067805081605911,0.085669495165348,0.1525877714157104,2020,0,1,0,1,1,0,1,1
4322,2020_04_DEN_NYJ,2020-10-01,0.2898440117714926,0.3619953989982605,4.0,4,3,50.0,0.0,1.0,-7.0,pass,1,0,1.0,-2.0,125.0,125.0,125.0,0,home,REG,4,3.0,2.0,0.343486487865448,0.343486487865448,0.5337691903114319,0.1088725477457046,0.1435007899999618,0.1024860590696334,0.1059231907129287,2020,0,1,0,1,1,0,1,1
4490,2020_04_DEN_NYJ,2020-10-01,-0.2117660886142403,0.0198283772915601,4.0,4,4,69.0,0.0,1.0,0.0,pass,1,0,1.0,-9.0,68.0,68.0,68.0,0,home,REG,4,2.0,2.0,0.0142981810495257,0.0142981810495257,0.690761148929596,0.077458307147026,0.0524541586637496,0.1077499687671661,0.0696399956941604,2020,0,1,0,1,1,0,1,1
3912,2020_04_IND_CHI,2020-10-04,2.0136716237757355,0.9810910224914552,4.0,4,1,30.0,1.0,0.0,3.0,run,0,0,0.0,13.0,460.0,460.0,460.0,0,away,REG,4,2.0,3.0,0.9839779734611512,0.0160220265388488,0.1201920509338378,0.3616049885749817,0.2987061142921448,0.090224452316761,0.1274499744176864,2020,1,0,0,0,0,1,0,1
4545,2020_04_IND_CHI,2020-10-04,0.1803361914353445,0.9903214573860168,4.0,4,12,48.0,0.0,1.0,-1.0,qb_kneel,0,0,0.0,8.0,1.0,1.0,1.0,0,away,REG,4,0.0,0.0,0.99631929397583,0.0036807060241699,0.937436580657959,0.0402828641235828,0.0140644581988453,0.0011953432112932,0.0051364172250032,2020,0,0,0,0,0,0,0,1
1127,2020_04_JAX_CIN,2020-10-04,-0.1845072219148278,0.4361743032932281,4.0,2,1,65.0,1.0,0.0,3.0,run,1,0,0.0,-4.0,814.0,814.0,2614.0,0,home,REG,4,3.0,3.0,0.3843597173690796,0.3843597173690796,0.067688412964344,0.1444186270236969,0.2911717593669891,0.1935296356678009,0.2964804172515869,2020,1,1,0,0,0,1,1,1
3628,2020_04_JAX_CIN,2020-10-04,-0.5246469448320568,0.0285099986940622,4.0,4,3,68.0,1.0,0.0,22.0,pass,1,0,1.0,-14.0,468.0,468.0,468.0,0,away,REG,4,3.0,2.0,0.0211031697690486,0.9788968302309512,0.2377045005559921,0.1249400079250335,0.2007075399160385,0.1793244630098343,0.2515973746776581,2020,1,1,0,1,1,0,0,1
2847,2020_04_LAC_TB,2020-10-04,2.4354922253405675,0.693453848361969,4.0,3,1,26.0,1.0,0.0,1.0,run,1,0,0.0,3.0,283.0,1183.0,1183.0,0,away,REG,4,3.0,3.0,0.5775231719017029,0.4224768280982971,0.0076251165010035,0.4539782702922821,0.3190931379795074,0.0904282331466674,0.1270349621772766,2020,1,1,0,0,0,1,0,1
1482,2020_04_MIN_HOU,2020-10-04,2.103128411748912,0.7551308274269104,4.0,2,2,30.0,1.0,0.0,5.0,run,1,0,0.0,7.0,315.0,315.0,2115.0,0,away,REG,4,2.0,3.0,0.7480449080467224,0.2519550919532776,0.1145591661334037,0.5306318998336792,0.1949352025985717,0.0635253563523292,0.0948624238371849,2020,1,1,0,0,0,1,0,1
3349,2020_04_MIN_HOU,2020-10-04,2.5100602312013507,0.0295901075005531,4.0,4,10,24.0,1.0,0.0,24.0,pass,1,0,1.0,-15.0,359.0,359.0,359.0,0,home,REG,4,3.0,3.0,0.0390979051589965,0.0390979051589965,0.0627411007881164,0.7798461318016052,0.0814246758818626,0.0310202371329069,0.043850302696228,2020,1,1,0,1,1,0,1,1
3987,2020_04_MIN_HOU,2020-10-04,2.519017323385924,0.0832752883434295,4.0,4,5,5.0,0.0,1.0,0.0,pass,1,0,1.0,-8.0,75.0,75.0,75.0,1,home,REG,4,0.0,1.0,0.098213642835617,0.098213642835617,0.2873438000679016,0.5631870627403259,0.1314005404710769,0.0037634309846907,0.0118020642548799,2020,0,1,0,1,1,0,1,1
3478,2020_04_NE_KC,2020-10-05,-0.0018691066652536,0.0163500644266605,4.0,4,5,56.0,1.0,0.0,8.0,pass,1,0,1.0,-16.0,403.0,403.0,403.0,0,away,REG,4,3.0,2.0,0.0111317662522196,0.9888682337477804,0.2797459363937378,0.1301425695419311,0.2211568504571914,0.1482191830873489,0.2140156626701355,2020,1,1,0,1,1,0,0,1
3565,2020_04_NE_KC,2020-10-05,1.6126159126870334,0.0066716452129185,4.0,4,1,39.0,1.0,0.0,2.0,run,0,0,0.0,-16.0,258.0,258.0,258.0,0,away,REG,4,3.0,2.0,0.0037168497219681,0.9962831502780318,0.3096722960472107,0.1596470326185226,0.3154237270355224,0.0954200699925422,0.1139387562870979,2020,1,0,0,0,0,1,0,1
3874,2020_04_NE_KC,2020-10-05,0.7235946371220052,0.0009858048288151622,4.0,4,10,40.0,0.0,1.0,6.0,pass,1,0,1.0,-16.0,97.0,97.0,97.0,0,away,REG,4,1.0,2.0,0.00037349091144278646,0.9996265090885572,0.6364182829856873,0.1111806407570838,0.1272615045309066,0.0854463800787925,0.035783652216196,2020,0,1,0,1,1,0,0,1
1083,2020_04_NO_DET,2020-10-04,0.2253551126923412,0.2653670310974121,4.0,2,4,43.0,1.0,0.0,29.0,pass,1,0,1.0,-7.0,721.0,721.0,2521.0,0,away,REG,4,2.0,2.0,0.4117617011070251,0.5882382988929749,0.0589540638029575,0.1906927525997162,0.2983306646347046,0.1699611991643905,0.2758868038654327,2020,1,1,0,1,1,0,0,1
3421,2020_04_NO_DET,2020-10-04,1.7715591045562178,0.0390366651117801,4.0,4,2,35.0,1.0,0.0,3.0,pass,0,0,1.0,-14.0,392.0,392.0,392.0,0,home,REG,4,3.0,3.0,0.0277326479554176,0.0277326479554176,0.1311027705669403,0.3858092725276947,0.2610017955303192,0.0797845646739006,0.1393916308879852,2020,1,0,0,1,1,0,1,1
3548,2020_04_NO_DET,2020-10-04,1.396877909079194,0.0309853572398424,4.0,4,11,33.0,1.0,0.0,14.0,pass,1,0,1.0,-14.0,306.0,306.0,306.0,0,home,REG,4,3.0,3.0,0.0203648377209901,0.0203648377209901,0.129785805940628,0.5320508480072021,0.1303454041481018,0.0809222683310508,0.1242601945996284,2020,1,1,0,1,1,0,1,1
3707,2020_04_NO_DET,2020-10-04,3.722483208286576,0.0407039001584053,4.0,4,1,5.0,1.0,0.0,5.0,run,0,0,0.0,-14.0,224.0,224.0,224.0,0,home,REG,4,3.0,2.0,0.0253236014395952,0.0253236014395952,0.1021981909871101,0.4717534184455871,0.3710478842258453,0.0203070994466543,0.03296834602952,2020,1,0,0,0,0,1,1,1
1210,2020_04_NYG_LA,2020-10-04,2.6223216938087717,0.7523459196090698,4.0,2,1,27.0,1.0,0.0,2.0,run,0,0,0.0,4.0,488.0,488.0,2288.0,0,home,REG,4,3.0,3.0,0.9296325445175172,0.9296325445175172,0.0647656321525573,0.4451498091220855,0.3146432936191559,0.0748088359832763,0.098693199455738,2020,1,0,0,0,0,1,1,1
2444,2020_04_NYG_LA,2020-10-04,0.5007071469444782,0.311373621225357,4.0,3,1,48.0,1.0,0.0,10.0,pass,0,0,1.0,-4.0,258.0,1158.0,1158.0,0,away,REG,4,3.0,3.0,0.1340253800153732,0.8659746199846268,0.0144053511321544,0.1762721836566925,0.3542839288711548,0.1518425941467285,0.2947068512439728,2020,1,0,0,1,1,0,0,1
3367,2020_04_NYG_LA,2020-10-04,1.5326518345391378,0.062090165913105,4.0,4,11,31.0,0.0,1.0,0.0,pass,1,0,1.0,-8.0,157.0,157.0,157.0,0,away,REG,4,3.0,3.0,0.0262653473764657,0.9737346526235342,0.2103752195835113,0.5499871373176575,0.0906209200620651,0.0685558170080185,0.0783645883202552,2020,0,1,0,1,1,0,0,1
2579,2020_04_PHI_SF,2020-10-04,2.0697330608963966,0.2856516242027282,4.0,3,1,31.0,1.0,0.0,1.0,run,0,0,0.0,-6.0,261.0,1161.0,1161.0,0,away,REG,4,3.0,3.0,0.1567174792289734,0.8432825207710266,0.0122409807518124,0.386229932308197,0.3351404070854187,0.1038004606962204,0.1605729758739471,2020,1,0,0,0,0,1,0,1
3203,2020_04_PHI_SF,2020-10-04,1.135612987680361,0.3517534434795379,4.0,4,4,36.0,1.0,0.0,9.0,pass,1,0,1.0,-3.0,516.0,516.0,516.0,0,away,REG,4,3.0,3.0,0.2507928013801574,0.7492071986198425,0.1030400320887565,0.3064852356910705,0.2719065845012665,0.1253869235515594,0.1880285292863845,2020,1,1,0,1,1,0,0,1
4293,2020_04_PHI_SF,2020-10-04,1.5475153935840351,0.1584129184484481,4.0,4,10,33.0,0.0,1.0,0.0,pass,1,0,1.0,-5.0,7.0,7.0,7.0,0,home,REG,4,0.0,1.0,0.1189518496394157,0.1189518496394157,0.4941123723983764,0.4697661995887756,0.027183024212718,0.0012876071268692,0.0069212666712701,2020,0,1,0,1,1,0,1,1
1614,2020_04_SEA_MIA,2020-10-04,2.5319649841985665,0.7316317558288574,4.0,2,3,18.0,0.0,1.0,-7.0,pass,1,0,1.0,4.0,292.0,292.0,2092.0,0,away,REG,4,2.0,3.0,0.8368672132492065,0.1631327867507934,0.0979570522904396,0.738757312297821,0.0984051525592804,0.0180739928036928,0.0457125082612037,2020,0,1,0,1,1,0,0,1
1279,2020_05_ARI_NYJ,2020-10-11,3.647834367118776,0.3452504277229309,4.0,2,1,13.0,0.0,1.0,0.0,run,0,0,0.0,-7.0,545.0,545.0,2345.0,0,home,REG,5,3.0,3.0,0.1765578389167785,0.1765578389167785,0.0360558331012725,0.5122869610786438,0.3672953844070434,0.0296120177954435,0.0531481131911277,2020,0,0,0,0,0,1,1,1
3117,2020_05_ARI_NYJ,2020-10-11,-0.2964234254322946,0.7610688209533691,4.0,3,1,61.0,1.0,0.0,31.0,pass,0,0,1.0,7.0,229.0,1129.0,1129.0,0,away,REG,5,3.0,3.0,0.879817545413971,0.120182454586029,0.0272125080227851,0.1514037549495697,0.3010210394859314,0.1824049949645996,0.3306956887245178,2020,1,0,0,1,1,0,0,1
4239,2020_05_ARI_NYJ,2020-10-11,0.9503212134586648,0.0010949032148346,4.0,4,18,35.0,0.0,1.0,0.0,pass,1,0,1.0,-20.0,294.0,294.0,294.0,0,home,REG,5,2.0,3.0,0.0003256074560340494,0.0003256074560340494,0.2529464960098266,0.3738945722579956,0.1461875438690185,0.0901247933506965,0.1329214870929718,2020,0,1,0,1,1,0,1,1
4068,2020_05_BUF_TEN,2020-10-13,2.732197033416014,0.9995335340499878,4.0,4,1,9.0,1.0,0.0,3.0,run,0,0,0.0,19.0,212.0,212.0,212.0,0,home,REG,5,2.0,0.0,0.9998069405555724,0.9998069405555724,0.2143888026475906,0.560056746006012,0.1823390275239944,0.0140137150883674,0.0265437476336956,2020,1,0,0,0,0,1,1,1
3984,2020_05_CAR_ATL,2020-10-11,0.0891964429756626,0.0061598452739417,4.0,4,10,58.0,1.0,0.0,22.0,pass,1,0,1.0,-10.0,28.0,28.0,28.0,0,home,REG,5,0.0,0.0,0.0050215194933116,0.0050215194933116,0.9253644943237304,0.0265391282737255,0.0169023983180522,0.0164636895060539,0.0094819646328687,2020,1,1,0,1,1,0,1,1
454,2020_05_CIN_BAL,2020-10-11,0.3334858701564371,0.3509636223316192,4.0,1,3,37.0,0.0,1.0,0.0,pass,1,0,1.0,-3.0,485.0,1385.0,3185.0,0,away,REG,5,2.0,3.0,0.1292453408241272,0.8707546591758728,0.0129510192200541,0.2799533307552337,0.267341285943985,0.1473049074411392,0.2794291973114013,2020,0,1,0,1,1,0,0,1
1488,2020_05_CIN_BAL,2020-10-11,0.2078292679507285,0.9215236902236938,4.0,2,6,46.0,0.0,1.0,0.0,pass,1,0,1.0,17.0,476.0,476.0,2276.0,0,home,REG,5,2.0,2.0,0.9879912734031676,0.9879912734031676,0.2527587711811065,0.1709843277931213,0.2178254425525665,0.143079400062561,0.2029313445091247,2020,0,1,0,1,1,0,1,1
3733,2020_05_CIN_BAL,2020-10-11,0.2107071145437657,8.506342419423163e-05,4.0,4,1,56.0,1.0,0.0,19.0,pass,1,0,1.0,-27.0,328.0,328.0,328.0,0,away,REG,5,3.0,3.0,1.153174162027426e-05,0.9999884682583796,0.2906433939933777,0.1250677853822708,0.2391370087862014,0.128017321228981,0.2087621390819549,2020,1,1,0,1,1,0,0,1
3820,2020_05_CIN_BAL,2020-10-11,2.124247769068461,8.289475954370573e-05,4.0,4,1,28.0,1.0,0.0,5.0,run,0,0,0.0,-27.0,187.0,187.0,187.0,0,away,REG,5,3.0,3.0,1.5246555449266452e-05,0.9999847534445508,0.2523958683013916,0.3598549962043762,0.249756321310997,0.0622114799916744,0.0741092786192894,2020,1,0,0,0,0,1,0,1
558,2020_05_IND_CLE,2020-10-11,2.956792347773444,0.4881148934364319,4.0,1,2,4.0,1.0,0.0,4.0,run,1,0,0.0,-3.0,364.0,1264.0,3064.0,0,away,REG,5,1.0,3.0,0.5260130167007446,0.4739869832992553,0.0045751929283142,0.8168898820877075,0.1187305003404617,0.0185161605477333,0.0389367900788784,2020,1,1,0,0,0,1,0,1
861,2020_05_IND_CLE,2020-10-11,4.137614694889635,0.5181718468666077,4.0,1,1,5.0,1.0,0.0,3.0,pass,0,0,1.0,-4.0,12.0,912.0,2712.0,0,home,REG,5,3.0,1.0,0.5211012959480286,0.5211012959480286,0.0122043034061789,0.4904944002628326,0.4298774302005768,0.0291913263499736,0.0366143360733985,2020,1,0,0,1,1,0,1,1
2579,2020_05_JAX_HOU,2020-10-11,3.944300234201364,0.3534663915634155,4.0,3,1,8.0,0.0,1.0,-4.0,pass,0,0,1.0,-6.0,201.0,1101.0,1101.0,0,away,REG,5,3.0,3.0,0.2236404865980148,0.7763595134019852,0.0049156844615936,0.5222765207290649,0.3962334096431732,0.0314334407448768,0.0433001667261123,2020,0,0,0,1,1,0,0,1
3100,2020_05_JAX_HOU,2020-10-11,2.9457054820959456,0.0595478266477584,4.0,4,4,4.0,1.0,0.0,4.0,pass,1,0,1.0,-13.0,623.0,623.0,623.0,1,away,REG,5,3.0,3.0,0.0338662229478359,0.966133777052164,0.0127700064331293,0.8928267955780029,0.0608639009296894,0.0160129070281982,0.0160816069692373,2020,1,1,0,1,1,0,0,1
3565,2020_05_JAX_HOU,2020-10-11,2.026677811460104,0.949556291103363,4.0,4,4,28.0,1.0,0.0,28.0,pass,1,0,1.0,9.0,286.0,286.0,286.0,0,home,REG,5,2.0,3.0,0.9618391394615172,0.9618391394615172,0.1297185719013214,0.6216436624526978,0.1212311908602714,0.0483920611441135,0.0776100531220436,2020,1,1,0,1,1,0,1,1
3899,2020_05_JAX_HOU,2020-10-11,1.7469462008448318,0.0013947217958047,4.0,4,5,32.0,0.0,1.0,0.0,pass,1,0,1.0,-16.0,104.0,104.0,104.0,0,away,REG,5,3.0,2.0,0.0004748608334921301,0.999525139166508,0.2687791883945465,0.4835993349552154,0.1258884370326995,0.0625798925757408,0.0571250803768634,2020,0,1,0,1,1,0,0,1
4850,2020_05_LAC_NO,2020-10-12,-0.3524423136841506,0.2805665801279247,4.0,5,6,56.0,0.0,1.0,5.0,pass,1,0,1.0,-3.0,263.0,263.0,263.0,0,away,REG,5,2.0,1.0,0.2805665801279247,0.7194334198720753,0.3869795203208923,0.1119388565421104,0.1639160066843032,0.1189068034291267,0.2122559696435928,2020,0,1,0,1,1,0,0,1
3162,2020_05_LA_WAS,2020-10-11,1.7667690268717706,0.9490818381309508,4.0,4,1,34.0,0.0,1.0,0.0,pass,0,0,1.0,13.0,900.0,900.0,900.0,0,away,REG,5,3.0,3.0,0.9787408709526062,0.0212591290473938,0.0294971633702516,0.3478874564170837,0.3313807249069214,0.1054523959755897,0.1830476373434066,2020,0,0,0,1,1,0,0,1
3260,2020_05_LA_WAS,2020-10-11,-0.1007577152922749,0.0654723718762397,4.0,4,2,57.0,0.0,1.0,0.0,pass,1,0,1.0,-13.0,815.0,815.0,815.0,0,home,REG,5,3.0,3.0,0.0295803043991327,0.0295803043991327,0.0694049373269081,0.1553885638713836,0.2902129590511322,0.1801680922508239,0.2952308058738708,2020,0,1,0,1,1,0,1,1
3212,2020_05_LV_KC,2020-10-11,3.353960311738774,0.5469565391540527,4.0,3,1,16.0,1.0,0.0,2.0,run,0,0,0.0,0.0,35.0,935.0,935.0,0,away,REG,5,2.0,2.0,0.4043212831020355,0.5956787168979645,0.0178646799176931,0.5058998465538025,0.3556567132472992,0.0451460927724838,0.0740416795015335,2020,1,0,0,0,0,1,0,1
3792,2020_05_LV_KC,2020-10-11,-1.2023400804027915,0.0527109503746032,4.0,4,7,72.0,0.0,1.0,0.0,pass,1,0,1.0,-9.0,344.0,344.0,344.0,0,home,REG,5,2.0,1.0,0.0996102318167686,0.0996102318167686,0.3591206073760986,0.0951308980584144,0.11587505787611,0.1661631613969802,0.2575381100177765,2020,0,1,0,1,1,0,1,1
4032,2020_05_LV_KC,2020-10-11,-0.195828806143254,0.0048880511894822,4.0,4,5,51.0,1.0,0.0,37.0,pass,1,0,1.0,-16.0,265.0,265.0,265.0,0,home,REG,5,2.0,1.0,0.0081632072106003,0.0081632072106003,0.4499724507331848,0.112307883799076,0.14453125,0.1000082492828369,0.180895060300827,2020,1,1,0,1,1,0,1,1
4376,2020_05_LV_KC,2020-10-11,0.5070268714334816,0.964313805103302,4.0,4,1,45.0,1.0,0.0,1.0,run,0,0,0.0,8.0,120.0,120.0,120.0,0,away,REG,5,0.0,0.0,0.9629680514335632,0.0370319485664367,0.7872825860977173,0.0471115484833717,0.0974204838275909,0.0304317474365234,0.0331164263188838,2020,1,0,0,0,0,1,0,1
514,2020_05_MIA_SF,2020-10-11,1.3491982920095325,0.295851856470108,4.0,1,1,44.0,0.0,1.0,0.0,run,1,0,0.0,-7.0,460.0,1360.0,3160.0,0,home,REG,5,3.0,3.0,0.5747731924057007,0.5747731924057007,0.0119929434731602,0.1973217725753784,0.4016225337982178,0.1493013054132461,0.2309855222702026,2020,0,1,0,0,0,1,1,1
2830,2020_05_MIA_SF,2020-10-11,-0.5543581009842455,0.9294255375862122,4.0,3,1,66.0,1.0,0.0,1.0,run,0,0,0.0,16.0,393.0,1293.0,1293.0,0,away,REG,5,3.0,3.0,0.8818608522415161,0.1181391477584838,0.0199040677398443,0.1468065828084945,0.2857232689857483,0.1966870576143264,0.3435634672641754,2020,1,0,0,0,0,1,0,1
3722,2020_05_MIA_SF,2020-10-11,-0.5273834969848394,0.0004011812852695584,4.0,4,2,67.0,0.0,1.0,0.0,pass,1,0,1.0,-23.0,456.0,456.0,456.0,0,home,REG,5,2.0,1.0,0.0002483593416400254,0.0002483593416400254,0.2888124883174896,0.129579484462738,0.175185352563858,0.1630545109510421,0.2367859035730362,2020,0,1,0,1,1,0,1,1
4148,2020_05_MIA_SF,2020-10-11,2.6674875621683896,0.9997629523277284,4.0,4,1,22.0,1.0,0.0,2.0,run,0,0,0.0,26.0,120.0,120.0,120.0,0,away,REG,5,1.0,1.0,0.9998842477798462,0.0001157522201538086,0.3007856011390686,0.4070577919483185,0.2401212155818939,0.0271339695900678,0.0223739426583051,2020,1,0,0,0,0,1,0,1
247,2020_05_MIN_SEA,2020-10-11,1.1834707441739738,0.4529270827770233,4.0,1,2,36.0,1.0,0.0,5.0,pass,1,0,1.0,0.0,657.0,1557.0,3357.0,0,away,REG,5,3.0,3.0,0.2884916663169861,0.7115083336830139,0.0067824539728462,0.335580825805664,0.2982682585716247,0.1399430930614471,0.2139029502868652,2020,1,1,0,1,1,0,0,1
876,2020_05_MIN_SEA,2020-10-11,0.1322970287874341,0.6699428558349609,4.0,2,1,50.0,1.0,0.0,3.0,run,0,0,0.0,7.0,786.0,786.0,2586.0,0,away,REG,5,2.0,3.0,0.5012297034263611,0.4987702965736389,0.0764694809913635,0.1717175394296646,0.2945685386657715,0.1736229062080383,0.2761387526988983,2020,1,0,0,0,0,1,0,1
3756,2020_05_MIN_SEA,2020-10-11,3.324093204049859,0.9507643580436708,4.0,4,1,6.0,0.0,1.0,0.0,run,0,0,0.0,5.0,120.0,120.0,120.0,0,away,REG,5,2.0,1.0,0.928321897983551,0.0716781020164489,0.2164766192436218,0.4406617879867553,0.3087303340435028,0.0142678804695606,0.0171486157923936,2020,0,0,0,0,0,1,0,1
3864,2020_05_MIN_SEA,2020-10-11,-0.1800801544450223,0.1327174305915832,4.0,4,10,77.0,1.0,0.0,39.0,pass,1,0,1.0,-5.0,81.0,81.0,81.0,0,home,REG,5,1.0,2.0,0.1575547158718109,0.1575547158718109,0.6602353453636169,0.0733320638537406,0.0649929270148277,0.1339558213949203,0.0647076964378357,2020,1,1,0,1,1,0,1,1
4085,2020_05_MIN_SEA,2020-10-11,2.602455524436664,0.3334971070289612,4.0,4,6,6.0,1.0,0.0,6.0,pass,1,0,1.0,-5.0,20.0,20.0,20.0,1,home,REG,5,0.0,2.0,0.3056784570217132,0.3056784570217132,0.2299156635999679,0.6709280014038086,0.0907899513840675,0.0017940113320946,0.0058390600606799,2020,1,1,0,1,1,0,1,1
4087,2020_05_PHI_PIT,2020-10-11,-1.3288089886773378,0.0212794356048107,4.0,4,20,85.0,0.0,1.0,0.0,pass,1,0,1.0,-9.0,138.0,138.0,138.0,0,away,REG,5,2.0,2.0,0.0131472293287515,0.9868527706712484,0.4837907254695892,0.0556303188204765,0.0636099576950073,0.2016688138246536,0.1901559382677078,2020,0,1,0,1,1,0,0,1
